iotanalytics;BatchPutMessage,CancelPipelineReprocessing,CreateChannel,CreateDataset,CreateDatasetContent,CreateDatastore,CreatePipeline,DeleteChannel,DeleteDataset,DeleteDatasetContent,DeleteDatastore,DeletePipeline,DescribeChannel,DescribeDataset,DescribeDatastore,DescribeLoggingOptions,DescribePipeline,GetDatasetContent,ListChannels,ListDatasetContents,ListDatasets,ListDatastores,ListPipelines,ListTagsForResource,PutLoggingOptions,RunPipelineActivity,SampleChannelData,StartPipelineReprocessing,TagResource,UntagResource,UpdateChannel,UpdateDataset,UpdateDatastore,UpdatePipeline,channel,dataset,datastore,pipeline,aws:RequestTag/${TagKey},aws:TagKeys,iotanalytics:ResourceTag/${TagKey}
iotdeviceadvisor;CreateSuiteDefinition,DeleteSuiteDefinition,GetEndpoint,GetSuiteDefinition,GetSuiteRun,GetSuiteRunReport,ListSuiteDefinitions,ListSuiteRuns,ListTagsForResource,StartSuiteRun,StopSuiteRun,TagResource,UntagResource,UpdateSuiteDefinition,Suitedefinition,Suiterun,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys
iot-device-tester;CheckVersion,DownloadTestSuite,LatestIdt,SendMetrics,SupportedVersion
iotevents;BatchAcknowledgeAlarm,BatchDeleteDetector,BatchDisableAlarm,BatchEnableAlarm,BatchPutMessage,BatchResetAlarm,BatchSnoozeAlarm,BatchUpdateDetector,CreateAlarmModel,CreateDetectorModel,CreateInput,DeleteAlarmModel,DeleteDetectorModel,DeleteInput,DescribeAlarm,DescribeAlarmModel,DescribeDetector,DescribeDetectorModel,DescribeDetectorModelAnalysis,DescribeInput,DescribeLoggingOptions,GetDetectorModelAnalysisResults,ListAlarmModelVersions,ListAlarmModels,ListAlarms,ListDetectorModelVersions,ListDetectorModels,ListDetectors,ListInputRoutings,ListInputs,ListTagsForResource,PutLoggingOptions,StartDetectorModelAnalysis,TagResource,UntagResource,UpdateAlarmModel,UpdateDetectorModel,UpdateInput,UpdateInputRouting,detectorModel,alarmModel,input,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys,iotevents:keyValue
iotfleethub;CreateApplication,DeleteApplication,DescribeApplication,ListApplications,ListTagsForResource,TagResource,UntagResource,UpdateApplication,application,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys
iotfleetwise;AssociateVehicleFleet,CreateCampaign,CreateDecoderManifest,CreateFleet,CreateModelManifest,CreateSignalCatalog,CreateStateTemplate,CreateVehicle,DeleteCampaign,DeleteDecoderManifest,DeleteFleet,DeleteModelManifest,DeleteSignalCatalog,DeleteStateTemplate,DeleteVehicle,DisassociateVehicleFleet,GenerateCommandPayload,GetCampaign,GetDecoderManifest,GetEncryptionConfiguration,GetFleet,GetLoggingOptions,GetModelManifest,GetRegisterAccountStatus,GetSignalCatalog,GetStateTemplate,GetVehicle,GetVehicleStatus,ImportDecoderManifest,ImportSignalCatalog,ListCampaigns,ListDecoderManifestNetworkInterfaces,ListDecoderManifestSignals,ListDecoderManifests,ListFleets,ListFleetsForVehicle,ListModelManifestNodes,ListModelManifests,ListSignalCatalogNodes,ListSignalCatalogs,ListStateTemplates,ListTagsForResource,ListVehicles,ListVehiclesInFleet,PutEncryptionConfiguration,PutLoggingOptions,RegisterAccount,TagResource,UntagResource,UpdateCampaign,UpdateDecoderManifest,UpdateFleet,UpdateModelManifest,UpdateSignalCatalog,UpdateStateTemplate,UpdateVehicle,campaign,decodermanifest,fleet,modelmanifest,signalcatalog,vehicle,statetemplate,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys,iotfleetwise:DestinationArn,iotfleetwise:Signals,iotfleetwise:UpdateToDecoderManifestArn,iotfleetwise:UpdateToModelManifestArn
greengrass;AssociateRoleToGroup,AssociateServiceRoleToAccount,CreateConnectorDefinition,CreateConnectorDefinitionVersion,CreateCoreDefinition,CreateCoreDefinitionVersion,CreateDeployment,CreateDeviceDefinition,CreateDeviceDefinitionVersion,CreateFunctionDefinition,CreateFunctionDefinitionVersion,CreateGroup,CreateGroupCertificateAuthority,CreateGroupVersion,CreateLoggerDefinition,CreateLoggerDefinitionVersion,CreateResourceDefinition,CreateResourceDefinitionVersion,CreateSoftwareUpdateJob,CreateSubscriptionDefinition,CreateSubscriptionDefinitionVersion,DeleteConnectorDefinition,DeleteCoreDefinition,DeleteDeviceDefinition,DeleteFunctionDefinition,DeleteGroup,DeleteLoggerDefinition,DeleteResourceDefinition,DeleteSubscriptionDefinition,DisassociateRoleFromGroup,DisassociateServiceRoleFromAccount,Discover,GetAssociatedRole,GetBulkDeploymentStatus,GetConnectivityInfo,GetConnectorDefinition,GetConnectorDefinitionVersion,GetCoreDefinition,GetCoreDefinitionVersion,GetDeploymentStatus,GetDeviceDefinition,GetDeviceDefinitionVersion,GetFunctionDefinition,GetFunctionDefinitionVersion,GetGroup,GetGroupCertificateAuthority,GetGroupCertificateConfiguration,GetGroupVersion,GetLoggerDefinition,GetLoggerDefinitionVersion,GetResourceDefinition,GetResourceDefinitionVersion,GetServiceRoleForAccount,GetSubscriptionDefinition,GetSubscriptionDefinitionVersion,GetThingRuntimeConfiguration,ListBulkDeploymentDetailedReports,ListBulkDeployments,ListConnectorDefinitionVersions,ListConnectorDefinitions,ListCoreDefinitionVersions,ListCoreDefinitions,ListDeployments,ListDeviceDefinitionVersions,ListDeviceDefinitions,ListFunctionDefinitionVersions,ListFunctionDefinitions,ListGroupCertificateAuthorities,ListGroupVersions,ListGroups,ListLoggerDefinitionVersions,ListLoggerDefinitions,ListResourceDefinitionVersions,ListResourceDefinitions,ListSubscriptionDefinitionVersions,ListSubscriptionDefinitions,ListTagsForResource,ResetDeployments,StartBulkDeployment,StopBulkDeployment,TagResource,UntagResource,UpdateConnectivityInfo,UpdateConnectorDefinition,UpdateCoreDefinition,UpdateDeviceDefinition,UpdateFunctionDefinition,UpdateGroup,UpdateGroupCertificateConfiguration,UpdateLoggerDefinition,UpdateResourceDefinition,UpdateSubscriptionDefinition,UpdateThingRuntimeConfiguration,connectivityInfo,certificateAuthority,deployment,bulkDeployment,group,groupVersion,coreDefinition,coreDefinitionVersion,deviceDefinition,deviceDefinitionVersion,functionDefinition,functionDefinitionVersion,subscriptionDefinition,subscriptionDefinitionVersion,loggerDefinition,loggerDefinitionVersion,resourceDefinition,resourceDefinitionVersion,connectorDefinition,connectorDefinitionVersion,thing,thingRuntimeConfig,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys
greengrass;AssociateServiceRoleToAccount,BatchAssociateClientDeviceWithCoreDevice,BatchDisassociateClientDeviceFromCoreDevice,CancelDeployment,CreateComponentVersion,CreateDeployment,DeleteComponent,DeleteCoreDevice,DeleteDeployment,DescribeComponent,DisassociateServiceRoleFromAccount,GetComponent,GetComponentVersionArtifact,GetConnectivityInfo,GetCoreDevice,GetDeployment,GetServiceRoleForAccount,ListClientDevicesAssociatedWithCoreDevice,ListComponentVersions,ListComponents,ListCoreDevices,ListDeployments,ListEffectiveDeployments,ListInstalledComponents,ListTagsForResource,ResolveComponentCandidates,TagResource,UntagResource,UpdateConnectivityInfo,connectivityInfo,component,componentVersion,coreDevice,deployment,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys
iotjobsdata;DescribeJobExecution,GetPendingJobExecutions,StartNextPendingJobExecution,UpdateJobExecution,thing,iot:JobId
iotmanagedintegrations;CreateAccountAssociation,CreateCloudConnector,CreateConnectorDestination,CreateCredentialLocker,CreateDestination,CreateEventLogConfiguration,CreateManagedThing,CreateNotificationConfiguration,CreateOtaTask,CreateOtaTaskConfiguration,CreateProvisioningProfile,DeleteAccountAssociation,DeleteCloudConnector,DeleteConnectorDestination,DeleteCredentialLocker,DeleteDestination,DeleteEventLogConfiguration,DeleteManagedThing,DeleteNotificationConfiguration,DeleteOtaTask,DeleteOtaTaskConfiguration,DeleteProvisioningProfile,DeregisterAccountAssociation,GetAccountAssociation,GetCloudConnector,GetConnectorDestination,GetCredentialLocker,GetCustomEndpoint,GetDefaultEncryptionConfiguration,GetDestination,GetDeviceDiscovery,GetEventLogConfiguration,GetHubConfiguration,GetManagedThing,GetManagedThingCapabilities,GetManagedThingConnectivityData,GetManagedThingMetaData,GetManagedThingState,GetNotificationConfiguration,GetOtaTask,GetOtaTaskConfiguration,GetProvisioningProfile,GetRuntimeLogConfiguration,GetSchemaVersion,ListAccountAssociations,ListCloudConnectors,ListConnectorDestinations,ListCredentialLockers,ListDestinations,ListDeviceDiscoveries,ListDiscoveredDevices,ListEventLogConfigurations,ListManagedThingAccountAssociations,ListManagedThingSchemas,ListManagedThings,ListNotificationConfigurations,ListOtaTaskConfigurations,ListOtaTaskExecutions,ListOtaTasks,ListProvisioningProfiles,ListSchemaVersions,ListTagsForResource,PutDefaultEncryptionConfiguration,PutHubConfiguration,PutRuntimeLogConfiguration,RegisterAccountAssociation,RegisterCustomEndpoint,ResetRuntimeLogConfiguration,SendConnectorEvent,SendManagedThingCommand,StartAccountAssociationRefresh,StartDeviceDiscovery,TagResource,UntagResource,UpdateAccountAssociation,UpdateCloudConnector,UpdateConnectorDestination,UpdateDestination,UpdateEventLogConfiguration,UpdateManagedThing,UpdateNotificationConfiguration,UpdateOtaTask,account-association,credential-locker,managed-thing,ota-task,provisioning-profile,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys,iotmanagedintegrations:cloudConnectorId,iotmanagedintegrations:connectorDestinationId
iotsitewise;AssociateAssets,AssociateTimeSeriesToAssetProperty,BatchAssociateProjectAssets,BatchDisassociateProjectAssets,BatchGetAssetPropertyAggregates,BatchGetAssetPropertyValue,BatchGetAssetPropertyValueHistory,BatchPutAssetPropertyValue,CreateAccessPolicy,CreateAsset,CreateAssetModel,CreateAssetModelCompositeModel,CreateBulkImportJob,CreateComputationModel,CreateDashboard,CreateDataset,CreateGateway,CreatePortal,CreateProject,DeleteAccessPolicy,DeleteAsset,DeleteAssetModel,DeleteAssetModelCompositeModel,DeleteAssetModelInterfaceRelationship,DeleteComputationModel,DeleteDashboard,DeleteDataset,DeleteGateway,DeletePortal,DeleteProject,DeleteTimeSeries,DescribeAccessPolicy,DescribeAction,DescribeAsset,DescribeAssetCompositeModel,DescribeAssetModel,DescribeAssetModelCompositeModel,DescribeAssetModelInterfaceRelationship,DescribeAssetProperty,DescribeBulkImportJob,DescribeComputationModel,DescribeComputationModelExecutionSummary,DescribeDashboard,DescribeDataset,DescribeDefaultEncryptionConfiguration,DescribeExecution,DescribeGateway,DescribeGatewayCapabilityConfiguration,DescribeLoggingOptions,DescribePortal,DescribeProject,DescribeStorageConfiguration,DescribeTimeSeries,DisassociateAssets,DisassociateTimeSeriesFromAssetProperty,EnableSiteWiseIntegration,ExecuteAction,ExecuteQuery,GetAssetPropertyAggregates,GetAssetPropertyValue,GetAssetPropertyValueHistory,GetInterpolatedAssetPropertyValues,InvokeAssistant,ListAccessPolicies,ListActions,ListAssetModelCompositeModels,ListAssetModelProperties,ListAssetModels,ListAssetProperties,ListAssetRelationships,ListAssets,ListAssociatedAssets,ListBulkImportJobs,ListCompositionRelationships,ListComputationModelDataBindingUsages,ListComputationModelResolveToResources,ListComputationModels,ListDashboards,ListDatasets,ListExecutions,ListGateways,ListInterfaceRelationships,ListPortals,ListProjectAssets,ListProjects,ListTagsForResource,ListTimeSeries,PutAssetModelInterfaceRelationship,PutDefaultEncryptionConfiguration,PutLoggingOptions,PutStorageConfiguration,TagResource,UntagResource,UpdateAccessPolicy,UpdateAsset,UpdateAssetModel,UpdateAssetModelCompositeModel,UpdateAssetModelPropertyRouting,UpdateAssetProperty,UpdateComputationModel,UpdateDashboard,UpdateDataset,UpdateGateway,UpdateGatewayCapabilityConfiguration,UpdatePortal,UpdateProject,asset,asset-model,time-series,gateway,portal,project,dashboard,access-policy,dataset,computation-model,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys,iotsitewise:assetHierarchyPath,iotsitewise:childAssetId,iotsitewise:group,iotsitewise:iam,iotsitewise:isAssociatedWithAssetProperty,iotsitewise:portal,iotsitewise:project,iotsitewise:propertyAlias,iotsitewise:propertyId,iotsitewise:user
iottwinmaker;BatchPutPropertyValues,CancelMetadataTransferJob,CreateComponentType,CreateEntity,CreateMetadataTransferJob,CreateScene,CreateSyncJob,CreateWorkspace,DeleteComponentType,DeleteEntity,DeleteScene,DeleteSyncJob,DeleteWorkspace,ExecuteQuery,GetComponentType,GetEntity,GetMetadataTransferJob,GetPricingPlan,GetPropertyValue,GetPropertyValueHistory,GetScene,GetSyncJob,GetWorkspace,ListComponentTypes,ListComponents,ListEntities,ListMetadataTransferJobs,ListProperties,ListScenes,ListSyncJobs,ListSyncResources,ListTagsForResource,ListWorkspaces,TagResource,UntagResource,UpdateComponentType,UpdateEntity,UpdatePricingPlan,UpdateScene,UpdateWorkspace,workspace,entity,componentType,scene,syncJob,metadataTransferJob,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys,iottwinmaker:destinationType,iottwinmaker:linkedServices,iottwinmaker:sourceType
iotwireless;AssociateAwsAccountWithPartnerAccount,AssociateMulticastGroupWithFuotaTask,AssociateWirelessDeviceWithFuotaTask,AssociateWirelessDeviceWithMulticastGroup,AssociateWirelessDeviceWithThing,AssociateWirelessGatewayWithCertificate,AssociateWirelessGatewayWithThing,CancelMulticastGroupSession,CreateDestination,CreateDeviceProfile,CreateFuotaTask,CreateMulticastGroup,CreateNetworkAnalyzerConfiguration,CreateServiceProfile,CreateWirelessDevice,CreateWirelessGateway,CreateWirelessGatewayTask,CreateWirelessGatewayTaskDefinition,DeleteDestination,DeleteDeviceProfile,DeleteFuotaTask,DeleteMulticastGroup,DeleteNetworkAnalyzerConfiguration,DeleteQueuedMessages,DeleteServiceProfile,DeleteWirelessDevice,DeleteWirelessDeviceImportTask,DeleteWirelessGateway,DeleteWirelessGatewayTask,DeleteWirelessGatewayTaskDefinition,DeregisterWirelessDevice,DisassociateAwsAccountFromPartnerAccount,DisassociateMulticastGroupFromFuotaTask,DisassociateWirelessDeviceFromFuotaTask,DisassociateWirelessDeviceFromMulticastGroup,DisassociateWirelessDeviceFromThing,DisassociateWirelessGatewayFromCertificate,DisassociateWirelessGatewayFromThing,GetDestination,GetDeviceProfile,GetEventConfigurationByResourceTypes,GetFuotaTask,GetLogLevelsByResourceTypes,GetMetricConfiguration,GetMetrics,GetMulticastGroup,GetMulticastGroupSession,GetNetworkAnalyzerConfiguration,GetPartnerAccount,GetPosition,GetPositionConfiguration,GetPositionEstimate,GetResourceEventConfiguration,GetResourceLogLevel,GetResourcePosition,GetServiceEndpoint,GetServiceProfile,GetWirelessDevice,GetWirelessDeviceImportTask,GetWirelessDeviceStatistics,GetWirelessGateway,GetWirelessGatewayCertificate,GetWirelessGatewayFirmwareInformation,GetWirelessGatewayStatistics,GetWirelessGatewayTask,GetWirelessGatewayTaskDefinition,ListDestinations,ListDeviceProfiles,ListDevicesForWirelessDeviceImportTask,ListEventConfigurations,ListFuotaTasks,ListMulticastGroups,ListMulticastGroupsByFuotaTask,ListNetworkAnalyzerConfigurations,ListPartnerAccounts,ListPositionConfigurations,ListQueuedMessages,ListServiceProfiles,ListTagsForResource,ListWirelessDeviceImportTasks,ListWirelessDevices,ListWirelessGatewayTaskDefinitions,ListWirelessGateways,PutPositionConfiguration,PutResourceLogLevel,ResetAllResourceLogLevels,ResetResourceLogLevel,SendDataToMulticastGroup,SendDataToWirelessDevice,StartBulkAssociateWirelessDeviceWithMulticastGroup,StartBulkDisassociateWirelessDeviceFromMulticastGroup,StartFuotaTask,StartMulticastGroupSession,StartNetworkAnalyzerStream,StartSingleWirelessDeviceImportTask,StartWirelessDeviceImportTask,TagResource,TestWirelessDevice,UntagResource,UpdateDestination,UpdateEventConfigurationByResourceTypes,UpdateFuotaTask,UpdateLogLevelsByResourceTypes,UpdateMetricConfiguration,UpdateMulticastGroup,UpdateNetworkAnalyzerConfiguration,UpdatePartnerAccount,UpdatePosition,UpdateResourceEventConfiguration,UpdateResourcePosition,UpdateWirelessDevice,UpdateWirelessDeviceImportTask,UpdateWirelessGateway,WirelessDevice,WirelessGateway,DeviceProfile,ServiceProfile,Destination,SidewalkAccount,WirelessGatewayTaskDefinition,FuotaTask,MulticastGroup,NetworkAnalyzerConfiguration,thing,cert,ImportTask,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys
iq;<span>AcceptCall</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>ApprovePaymentRequest</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>ApproveProposal</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>ArchiveConversation</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>CompleteProposal</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>CreateConversation</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>CreateExpert</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>CreateListing</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>CreateMilestoneProposal</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>CreatePaymentRequest</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>CreateProject</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>CreateRequest</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>CreateScheduledProposal</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>CreateSeller</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>CreateUpfrontProposal</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>DeclineCall</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>DeleteAttachment</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>DisableIndividualPublicProfile</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>DownloadAttachment</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>EnableIndividualPublicProfile</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>EndCall</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>GetBuyer</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>GetCall</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>GetChatInfo</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>GetChatMessages</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>GetChatToken</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>GetCompanyChatMessages</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>GetCompanyProfile</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>GetConversation</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>GetExpert</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>GetListing</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>GetMarketplaceSeller</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>GetPaymentRequest</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>GetProposal</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>GetRequest</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>GetReview</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>HideRequest</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>InitiateCall</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>LinkAwsCertification</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>ListAttachments</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>ListConversations</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>ListExpertAccessLogs</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>ListListings</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>ListPaymentRequests</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>ListProposals</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>ListRequests</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>ListReviews</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>MarkChatMessageRead</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>RejectPaymentRequest</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>RejectProposal</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>SendCompanyChatMessage</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>SendIndividualChatMessage</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>UnarchiveConversation</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>UnlinkAwsCertification</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>UpdateCompanyProfile</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>UpdateConversationMembers</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>UpdateExpert</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>UpdateListing</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>UpdateRequest</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>UploadAttachment</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>WithdrawPaymentRequest</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>WithdrawProposal</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>WriteReview</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>conversation</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>buyer</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>expert</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>call</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>token</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>proposal</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>paymentRequest</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>paymentSchedule</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>seller</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>company</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>request</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>listing</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>attachment</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>permission</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>
iq-permission;<span>ApproveAccessGrant</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>ApprovePermissionRequest</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>AssumePermissionRole</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>CreatePermissionRequest</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>GetPermissionRequest</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>ListPermissionRequests</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>RejectPermissionRequest</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>RevokePermissionRequest</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>WithdrawPermissionRequest</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>,<span>permission</span><awsui-icon class="awsdocs-link-icon" name="external"></awsui-icon>
kendra;AssociateEntitiesToExperience,AssociatePersonasToEntities,BatchDeleteDocument,BatchDeleteFeaturedResultsSet,BatchGetDocumentStatus,BatchPutDocument,ClearQuerySuggestions,CreateAccessControlConfiguration,CreateDataSource,CreateExperience,CreateFaq,CreateFeaturedResultsSet,CreateIndex,CreateQuerySuggestionsBlockList,CreateThesaurus,DeleteAccessControlConfiguration,DeleteDataSource,DeleteExperience,DeleteFaq,DeleteIndex,DeletePrincipalMapping,DeleteQuerySuggestionsBlockList,DeleteThesaurus,DescribeAccessControlConfiguration,DescribeDataSource,DescribeExperience,DescribeFaq,DescribeFeaturedResultsSet,DescribeIndex,DescribePrincipalMapping,DescribeQuerySuggestionsBlockList,DescribeQuerySuggestionsConfig,DescribeThesaurus,DisassociateEntitiesFromExperience,DisassociatePersonasFromEntities,GetQuerySuggestions,GetSnapshots,ListAccessControlConfigurations,ListDataSourceSyncJobs,ListDataSources,ListEntityPersonas,ListExperienceEntities,ListExperiences,ListFaqs,ListFeaturedResultsSets,ListGroupsOlderThanOrderingId,ListIndices,ListQuerySuggestionsBlockLists,ListTagsForResource,ListThesauri,PutPrincipalMapping,Query,Retrieve,StartDataSourceSyncJob,StopDataSourceSyncJob,SubmitFeedback,TagResource,UntagResource,UpdateAccessControlConfiguration,UpdateDataSource,UpdateExperience,UpdateFeaturedResultsSet,UpdateIndex,UpdateQuerySuggestionsBlockList,UpdateQuerySuggestionsConfig,UpdateThesaurus,index,data-source,faq,experience,thesaurus,query-suggestions-block-list,featured-results-set,access-control-configuration,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys
kendra-ranking;CreateRescoreExecutionPlan,DeleteRescoreExecutionPlan,DescribeRescoreExecutionPlan,ListRescoreExecutionPlans,ListTagsForResource,Rescore,TagResource,UntagResource,UpdateRescoreExecutionPlan,rescore-execution-plan,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys
